id,score,z_w2v_unique_dis_e_weight,z_w2v_unique_dis_e,z_w2v_unique_dis_mink_w,z_w2v_unique_dis_cityblock_w,z_w2v_unique_dis_canberra_w,z_w2v_unique_dis_mink,z_w2v_unique_dis_cityblock,z_w2v_unique_dis_canberra,z_s1_unique_skew_w,z_s2_unique_skew_w,z_s1_unique_kur_w,z_s2_unique_kur_w,z_s1_unique_skew,z_s2_unique_skew,z_s1_unique_kur,z_s2_unique_kur
10251,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05568084014619789,0.05568084014619789,0.230182839317004,0.230182839317004,-0.03722799406332851,-0.03722799406332851,0.211446420470915,0.211446420470915
10252,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05784969665332166,-0.05784969665332166,0.5221205923268251,0.5221205923268251,0.11702188603723412,0.11702188603723412,0.028251097161086314,0.028251097161086314
10253,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125148227156837,0.1125148227156837,0.39438555541112885,0.39438555541112885,0.05340597665195985,0.05340597665195985,0.15824678422177296,0.15824678422177296
10254,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015315949108962402,0.0015315949108962402,0.13439472318809154,0.13439472318809154,-0.01710475067014082,-0.01710475067014082,-0.021092315307490228,-0.021092315307490228
10255,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11550683311661847,0.11550683311661847,0.4491619327098788,0.4491619327098788,0.00955915082610845,0.00955915082610845,0.5312824438768056,0.5312824438768056
10256,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040380555442964496,0.00040380555442964496,0.30612228852456846,0.30612228852456846,0.04645441491983796,0.04645441491983796,0.0832261924264528,0.0832261924264528
10257,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22347939657881963,-0.22347939657881963,0.12673927583116518,0.12673927583116518,-0.028186067599760598,-0.028186067599760598,-0.07755671805073394,-0.07755671805073394
10258,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09266557171318142,-0.09266557171318142,0.27681421544315077,0.27681421544315077,-0.0030446420612782387,-0.0030446420612782387,0.29008605123483466,0.29008605123483466
10259,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14206604546713686,0.14206604546713686,0.2230830102658099,0.2230830102658099,0.14206604546713686,0.14206604546713686,0.2230830102658099,0.2230830102658099
10260,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19448800711626504,-0.19448800711626504,0.35100394825494385,0.35100394825494385,-0.04592695146744117,-0.04592695146744117,0.3450371645222008,0.3450371645222008
10261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05794283013692531,-0.05794283013692531,0.16920156788676044,0.16920156788676044,0.009471033904690122,0.009471033904690122,0.10908820229766247,0.10908820229766247
10262,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04084369511309003,-0.04084369511309003,0.23286063201988583,0.23286063201988583,-0.004307794633879991,-0.004307794633879991,0.06662844727523298,0.06662844727523298
10263,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13965185742507913,0.13965185742507913,0.4904669928608283,0.4904669928608283,0.11894350108963184,0.11894350108963184,0.2394126614544394,0.2394126614544394
10264,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10309882135959496,-0.10309882135959496,0.10242455742028733,0.10242455742028733,0.066758104679,0.066758104679,0.09912273385594439,0.09912273385594439
10265,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08433433672136081,0.08433433672136081,0.14612359396661345,0.14612359396661345,0.09654103717813854,0.09654103717813854,-0.030415016886364388,-0.030415016886364388
10266,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03885321937247986,0.03885321937247986,0.6068493569710154,0.6068493569710154,-0.00370240796528341,-0.00370240796528341,0.36866133050490557,0.36866133050490557
10267,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00957003560805296,0.00957003560805296,0.2908136661096994,0.2908136661096994,0.07935283440799443,0.07935283440799443,0.2246661228961342,0.2246661228961342
10268,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02272508883546367,0.02272508883546367,0.26263699489686854,0.26263699489686854,0.06256805731117873,0.06256805731117873,0.07211574053201675,0.07211574053201675
10269,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05093813911728263,0.05093813911728263,0.30960825525698343,0.30960825525698343,0.06806649475244379,0.06806649475244379,-0.015328136654886748,-0.015328136654886748
10270,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14833377540246542,-0.14833377540246542,-0.05233575218429287,-0.05233575218429287,-0.008612147425008593,-0.008612147425008593,-0.15613546741747752,-0.15613546741747752
10271,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17442671207817606,-0.17442671207817606,0.06471955933385898,0.06471955933385898,-0.07436396802456847,-0.07436396802456847,0.37804393007933434,0.37804393007933434
10272,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18215396773088494,-0.18215396773088494,0.42712659558864274,0.42712659558864274,-0.026689892366029526,-0.026689892366029526,0.5332007322625025,0.5332007322625025
10273,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04135922610321501,-0.04135922610321501,0.34150881189986926,0.34150881189986926,0.030229912802872794,0.030229912802872794,0.08208258314141714,0.08208258314141714
10274,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05323110838466373,0.05323110838466373,0.37218242111530264,0.37218242111530264,0.05100730444249049,0.05100730444249049,0.12307573755677348,0.12307573755677348
10275,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16812782523886055,-0.16812782523886055,0.020640519505594757,0.020640519505594757,-0.005687962334109687,-0.005687962334109687,-0.04024083553130975,-0.04024083553130975
10276,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12300263006655215,-0.12300263006655215,0.05757407967422701,0.05757407967422701,0.06674926073361404,0.06674926073361404,0.12484113905362948,0.12484113905362948
10277,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08528612496951876,-0.08528612496951876,0.32882832987319954,0.32882832987319954,0.016962787830389656,0.016962787830389656,0.2295009177164622,0.2295009177164622
10278,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10600799354843428,-0.10600799354843428,-0.15741647303700912,-0.15741647303700912,-0.019305979111035047,-0.019305979111035047,0.06848004227591753,0.06848004227591753
10279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17408964787403777,-0.17408964787403777,0.3158422596875967,0.3158422596875967,0.0033545678981774995,0.0033545678981774995,0.321849797739302,0.321849797739302
10280,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04788204940710174,-0.04788204940710174,0.18233050481700452,0.18233050481700452,0.08261485103884585,0.08261485103884585,0.13043730398208098,0.13043730398208098
10281,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11469943656224223,-0.11469943656224223,-0.11316203032239036,-0.11316203032239036,-0.04386371892654836,-0.04386371892654836,0.15209086272957162,0.15209086272957162
10282,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02375303633021225,-0.02375303633021225,0.35218510382181023,0.35218510382181023,-0.02375303633021225,-0.02375303633021225,0.35218510382181023,0.35218510382181023
10283,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04548766353702669,0.04548766353702669,0.3553941026487455,0.3553941026487455,0.07931229960657328,0.07931229960657328,0.10093180850129357,0.10093180850129357
10284,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03716999926656753,0.03716999926656753,0.21519430408617124,0.21519430408617124,0.02502462171901563,0.02502462171901563,0.13052992679411313,0.13052992679411313
10285,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1550357125127855,-0.1550357125127855,0.15350772289525016,0.15350772289525016,0.05173075319479967,0.05173075319479967,0.04847709232231967,0.04847709232231967
10286,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.144613097404233,-0.144613097404233,-0.0538811719500889,-0.0538811719500889,0.012326170495659667,0.012326170495659667,-0.04468634589342324,-0.04468634589342324
10287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05924646435900506,-0.05924646435900506,0.3623996362220012,0.3623996362220012,0.09053319047190367,0.09053319047190367,0.08637967170284133,0.08637967170284133
10288,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0237022502470088,-0.0237022502470088,0.29758952557387364,0.29758952557387364,0.04754887970713353,0.04754887970713353,0.21763887615306832,0.21763887615306832
10289,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04218488172079973,-0.04218488172079973,0.4716266267881455,0.4716266267881455,0.006116123957496515,0.006116123957496515,0.2365891583629547,0.2365891583629547
10290,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07378569479986394,-0.07378569479986394,0.4346229576240943,0.4346229576240943,0.006494433452315388,0.006494433452315388,0.2965608833626976,0.2965608833626976
10291,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05820914426674682,-0.05820914426674682,0.5433000481959955,0.5433000481959955,0.022326843551857812,0.022326843551857812,0.15552123355812641,0.15552123355812641
10292,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10222778399267181,0.10222778399267181,0.2739714632292132,0.2739714632292132,0.12205054034112171,0.12205054034112171,0.16843069115948994,0.16843069115948994
10293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0708241252791621,-0.0708241252791621,0.6014983281493254,0.6014983281493254,-0.0010899778888592271,-0.0010899778888592271,0.42659598685826916,0.42659598685826916
10294,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07238763081907774,-0.07238763081907774,0.5297943441057509,0.5297943441057509,-0.009970208854562193,-0.009970208854562193,0.15014057602462927,0.15014057602462927
10295,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23577120149900718,-0.23577120149900718,0.12157908263220296,0.12157908263220296,-0.043504089452127775,-0.043504089452127775,0.015040703671412192,0.015040703671412192
10296,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064862828507895,-0.064862828507895,0.3025949662795875,0.3025949662795875,0.041773706899196295,0.041773706899196295,0.12503832429247552,0.12503832429247552
10297,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03934050783502573,-0.03934050783502573,0.37392340738051955,0.37392340738051955,0.03667123732395564,0.03667123732395564,0.03204114510785372,0.03204114510785372
10298,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05680885009427794,0.05680885009427794,-0.1063385358954112,-0.1063385358954112,0.05680885009427794,0.05680885009427794,-0.1063385358954112,-0.1063385358954112
10299,3.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14303875926671342,-0.14303875926671342,-0.03493113423228733,-0.03493113423228733,-0.03515332949066578,-0.03515332949066578,-0.01887229004441293,-0.01887229004441293
10300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10120024983785648,-0.10120024983785648,0.23821038463251387,0.23821038463251387,0.06374961941542688,0.06374961941542688,0.10152349620391954,0.10152349620391954
10301,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1358184638471188,-0.1358184638471188,0.23869003409679657,0.23869003409679657,0.021747840931285567,0.021747840931285567,0.12798722859229938,0.12798722859229938
10302,3.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009902669855481877,0.009902669855481877,0.6305926773518524,0.6305926773518524,0.019923307823799537,0.019923307823799537,0.3975475922821863,0.3975475922821863
10303,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21801019162812157,-0.21801019162812157,0.18027153063087775,0.18027153063087775,-0.1148850324646137,-0.1148850324646137,0.4699043114317232,0.4699043114317232
10304,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1560415106671194,-0.1560415106671194,-0.0030584514205025393,-0.0030584514205025393,-0.09478408157434061,-0.09478408157434061,-0.0385185220787454,-0.0385185220787454
10305,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21124139220753604,-0.21124139220753604,0.2447174213675427,0.2447174213675427,-0.041860144384825014,-0.041860144384825014,0.3692026360484175,0.3692026360484175
10306,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10410522302362259,-0.10410522302362259,0.5167712650794392,0.5167712650794392,0.0750308333187341,0.0750308333187341,0.36706430769652876,0.36706430769652876
10307,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054389896307764175,-0.054389896307764175,0.5696858334447885,0.5696858334447885,0.07399827756869502,0.07399827756869502,0.2239804508801697,0.2239804508801697
10308,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005539793095856318,0.005539793095856318,-0.022263311357783255,-0.022263311357783255,0.11726233757348997,0.11726233757348997,0.12843260188545447,0.12843260188545447
10309,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09831334350865667,0.09831334350865667,0.3316802539570305,0.3316802539570305,0.01887343459368167,0.01887343459368167,0.27874610757134466,0.27874610757134466
10310,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11197526116657089,0.11197526116657089,0.3739108624892533,0.3739108624892533,0.0679363510944479,0.0679363510944479,0.3157626795807591,0.3157626795807591
10311,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04110997374605768,-0.04110997374605768,0.49909772820099674,0.49909772820099674,0.048092962871805714,0.048092962871805714,0.13855317768801134,0.13855317768801134
10312,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09632808177965833,-0.09632808177965833,0.32371778356159187,0.32371778356159187,0.06146870794624221,0.06146870794624221,0.2659930570396658,0.2659930570396658
10313,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031535278694435655,0.031535278694435655,0.23472873681458006,0.23472873681458006,0.1295041248785779,0.1295041248785779,-0.035871886069246184,-0.035871886069246184
10314,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08491400014207579,0.08491400014207579,0.26773870975161307,0.26773870975161307,0.05868770426606862,0.05868770426606862,0.14958359569659985,0.14958359569659985
10315,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024884782999339296,0.024884782999339296,0.4689971760659932,0.4689971760659932,0.04548790050949523,0.04548790050949523,0.21232267310198605,0.21232267310198605
10316,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02456096101756753,-0.02456096101756753,-0.046358254194710735,-0.046358254194710735,0.07236184150967633,0.07236184150967633,0.06399178244391646,0.06399178244391646
10317,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1446941544669548,-0.1446941544669548,0.3613264984059108,0.3613264984059108,-0.033785849526678936,-0.033785849526678936,0.3582140692729965,0.3582140692729965
10318,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14280300195253084,-0.14280300195253084,0.06890032492796427,0.06890032492796427,-0.06355009362323714,-0.06355009362323714,0.3500597348251233,0.3500597348251233
10319,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19196898666779572,-0.19196898666779572,0.10897897113462118,0.10897897113462118,0.04956636049963056,0.04956636049963056,0.12789753121861747,0.12789753121861747
10320,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011498155906620572,0.011498155906620572,0.32183833335381173,0.32183833335381173,0.09681543691523757,0.09681543691523757,-0.015977123974831642,-0.015977123974831642
10321,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10342840016963152,-0.10342840016963152,-0.028008552949664978,-0.028008552949664978,0.05924455669003576,0.05924455669003576,-0.15421208570947087,-0.15421208570947087
10322,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040031754673074633,0.040031754673074633,0.3971070179347609,0.3971070179347609,0.027783560817184087,0.027783560817184087,0.054857269544480225,0.054857269544480225
10323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10080156851085664,0.10080156851085664,0.3629233659722457,0.3629233659722457,0.10080156851085664,0.10080156851085664,0.3629233659722457,0.3629233659722457
10324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004676229291169626,-0.004676229291169626,0.15753482673701047,0.15753482673701047,0.08504828170302173,0.08504828170302173,-0.04267147705033025,-0.04267147705033025
10325,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10525815720371955,-0.10525815720371955,0.3823325466335761,0.3823325466335761,0.0009110479597346445,0.0009110479597346445,0.10272305149350425,0.10272305149350425
10326,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10644295612867552,0.10644295612867552,0.3389830345500142,0.3389830345500142,0.04623776601014884,0.04623776601014884,0.18004548138037002,0.18004548138037002
10327,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08909014893765788,0.08909014893765788,0.26268703096846746,0.26268703096846746,0.07273848875460105,0.07273848875460105,0.07950840818415683,0.07950840818415683
10328,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08370102634715373,-0.08370102634715373,0.501758056292513,0.501758056292513,0.04037283376332942,0.04037283376332942,0.43827618937786905,0.43827618937786905
10329,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09345094557461461,-0.09345094557461461,0.0678644586349102,0.0678644586349102,0.02705958386766592,0.02705958386766592,0.18300657628199568,0.18300657628199568
10330,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03558113428315295,-0.03558113428315295,0.3373979539733334,0.3373979539733334,0.0036983241703273835,0.0036983241703273835,0.174694774543116,0.174694774543116
10331,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12777898282045244,-0.12777898282045244,0.4562019855471968,0.4562019855471968,0.05430094867211603,0.05430094867211603,0.24566071575854043,0.24566071575854043
10332,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026208942870521706,0.0026208942870521706,-0.15947509997022502,-0.15947509997022502,0.18461523622166007,0.18461523622166007,-0.11376459571736453,-0.11376459571736453
10333,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046720483926464393,0.00046720483926464393,0.555844632316199,0.555844632316199,0.04065219144968876,0.04065219144968876,0.27207085290818833,0.27207085290818833
10334,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07178778784031113,0.07178778784031113,0.37812266912870074,0.37812266912870074,0.07368377726777407,0.07368377726777407,0.19363133109037145,0.19363133109037145
10335,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06143946813347011,-0.06143946813347011,0.6168365120024446,0.6168365120024446,0.06815838831509582,0.06815838831509582,0.3417519826344595,0.3417519826344595
10336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11934870231690012,-0.11934870231690012,0.0061779538439634685,0.0061779538439634685,0.054852626793112626,0.054852626793112626,0.142221393270197,0.142221393270197
10337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049214304005612145,-0.0049214304005612145,0.5345575707783832,0.5345575707783832,0.13497500859356584,0.13497500859356584,0.2986330250880438,0.2986330250880438
10338,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038179216799278893,-0.0038179216799278893,-0.06434730919467535,-0.06434730919467535,0.15062750135308406,0.15062750135308406,0.022439922077293506,0.022439922077293506
10339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02966443606236403,-0.02966443606236403,0.4864475082156994,0.4864475082156994,0.07356231362030392,0.07356231362030392,0.24573375778343953,0.24573375778343953
10340,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08228778308505642,-0.08228778308505642,0.23422730476697673,0.23422730476697673,0.012901847406450659,0.012901847406450659,0.1258434248172149,0.1258434248172149
10341,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02248289829452065,0.02248289829452065,-0.03431343216364002,-0.03431343216364002,0.15637327082027425,0.15637327082027425,-0.015634307619591503,-0.015634307619591503
10342,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14680329832802422,-0.14680329832802422,0.09299727841712535,0.09299727841712535,0.18189787815391614,0.18189787815391614,0.13521568067290346,0.13521568067290346
10343,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11494675863634304,-0.11494675863634304,0.22032211587320427,0.22032211587320427,0.031879604505523344,0.031879604505523344,0.05855411938440014,0.05855411938440014
10344,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00895002291998865,0.00895002291998865,0.1670205655350956,0.1670205655350956,0.00895002291998865,0.00895002291998865,0.1670205655350956,0.1670205655350956
10345,0.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07178281773771446,-0.07178281773771446,-0.11183796545166347,-0.11183796545166347,0.004474522713042106,0.004474522713042106,0.24360227630493192,0.24360227630493192
10346,1.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028220191080568533,0.028220191080568533,0.38489894270855984,0.38489894270855984,0.06581134127682638,0.06581134127682638,0.13421759024300428,0.13421759024300428
10347,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01806898998431756,0.01806898998431756,0.0798563169942903,0.0798563169942903,0.10697880083194773,0.10697880083194773,-0.02184522310322823,-0.02184522310322823
10348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06443633667622975,-0.06443633667622975,-0.015451636176185612,-0.015451636176185612,0.0798574143274284,0.0798574143274284,0.0938122349173951,0.0938122349173951
10349,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12393490075046681,-0.12393490075046681,0.3140965259102364,0.3140965259102364,-0.005237647270232466,-0.005237647270232466,0.17981638091704832,0.17981638091704832
10350,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0442529748086641,-0.0442529748086641,0.373545880307796,0.373545880307796,-0.07122308218368403,-0.07122308218368403,0.08261850285512917,0.08261850285512917
10351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03812063968421738,-0.03812063968421738,0.3119373954171629,0.3119373954171629,0.02621762432567373,0.02621762432567373,0.18248445389321155,0.18248445389321155
10352,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06130685554508845,-0.06130685554508845,0.11532703529537036,0.11532703529537036,0.06337385835555108,0.06337385835555108,0.12441724622427541,0.12441724622427541
10353,4.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06166666194266564,0.06166666194266564,0.2285060411058324,0.2285060411058324,0.025575399919869762,0.025575399919869762,-0.08864252181630228,-0.08864252181630228
10354,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04872147817751445,-0.04872147817751445,-0.047680869340598786,-0.047680869340598786,0.06675270307023508,0.06675270307023508,0.008019802283782518,0.008019802283782518
10355,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13342850183195046,-0.13342850183195046,-0.011934939542415535,-0.011934939542415535,0.03307579319281998,0.03307579319281998,0.10214945278302112,0.10214945278302112
10356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13184287987676796,-0.13184287987676796,0.3253666456032769,0.3253666456032769,0.032191750103846346,0.032191750103846346,0.3131501841737432,0.3131501841737432
10357,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15647884176296634,-0.15647884176296634,0.16377749014613396,0.16377749014613396,0.17556892214619396,0.17556892214619396,0.1631169469649283,0.1631169469649283
10358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19976819907730872,0.19976819907730872,0.2834074283061492,0.2834074283061492,0.19976819907730872,0.19976819907730872,0.2834074283061492,0.2834074283061492
10359,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06393245021551125,-0.06393245021551125,0.5247024143902355,0.5247024143902355,0.042010181995731824,0.042010181995731824,0.09740230340017852,0.09740230340017852
10360,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07166256871147939,0.07166256871147939,0.2659818443177784,0.2659818443177784,0.025149946341508585,0.025149946341508585,0.18113064626378295,0.18113064626378295
10361,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16698230478280973,-0.16698230478280973,0.13272318060591148,0.13272318060591148,0.02222678639594173,0.02222678639594173,0.13949777683355702,0.13949777683355702
10362,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19690226439044864,-0.19690226439044864,0.1363111697531414,0.1363111697531414,0.11739527449584354,0.11739527449584354,0.14934969538014142,0.14934969538014142
10363,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22774620966151818,-0.22774620966151818,0.14338161707403918,0.14338161707403918,-0.12514368995472258,-0.12514368995472258,-0.1767109020918154,-0.1767109020918154
10364,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05978768204027037,-0.05978768204027037,-0.05141892775442258,-0.05141892775442258,-0.020777233926459256,-0.020777233926459256,0.2147176172344505,0.2147176172344505
10365,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09393812223760784,-0.09393812223760784,0.5328085791826229,0.5328085791826229,0.017588775062023214,0.017588775062023214,0.33493418999296765,0.33493418999296765
10366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074800484871645695,-0.0074800484871645695,0.44554183550847837,0.44554183550847837,0.004619943295708265,0.004619943295708265,0.2699214718750693,0.2699214718750693
10367,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13006069780036833,-0.13006069780036833,0.2217939712270276,0.2217939712270276,0.0032676751950455416,0.0032676751950455416,0.14603912241711825,0.14603912241711825
10368,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08316888944704806,-0.08316888944704806,0.2807746545215215,0.2807746545215215,0.01732988322326886,0.01732988322326886,-0.0031248033953037435,-0.0031248033953037435
10369,1.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23577120149900718,-0.23577120149900718,0.12157908263220296,0.12157908263220296,-0.043504089452127775,-0.043504089452127775,0.015040703671412192,0.015040703671412192
10370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07007471521874747,0.07007471521874747,-0.10687163229102215,-0.10687163229102215,0.10807259130688916,0.10807259130688916,-0.07235497036578442,-0.07235497036578442
10371,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19017387410479655,-0.19017387410479655,0.2553167409973396,0.2553167409973396,-0.06939858949708975,-0.06939858949708975,0.1341436464400827,0.1341436464400827
